Idx,CategoryID,CategoryName,BestOfferEnabled,AutoPayEnabled,CategoryLevel,CategoryParentID
646,151729,France,false,false,4,151726
647,151730,Germany,false,false,4,151726
648,151733,Mexico,false,false,4,151726
649,156333,Middle East,false,false,4,151726
650,151736,Russia,false,false,4,151726
651,156334,Scandinavia,false,false,4,151726
652,151735,Spain,false,true,4,151726
653,151728,United Kingdom,true,false,4,151726
654,156335,Unknown,false,false,4,151726
655,151737,Other Antique Non-U.S. Silver,false,false,4,151726
656,169270,Unknown,false,false,3,20096
657,171168,Price Guides & Publications,false,false,3,20096
658,22608,Reproduction Antiques,false,false,2,20081
659,12,Other Antiques,false,false,2,20081
660,550,Art,false,true,1,550
661,60435,Direct from the Artist,false,false,2,550
662,60436,Drawings,false,true,3,60435
663,158655,Folk Art & Primitives,false,false,3,60435
664,158656,Mixed Media & Collage,false,false,3,60435
665,60437,Paintings,false,false,3,60435
666,72181,Photographs,true,true,3,60435
667,72182,Prints,false,false,3,60435
668,60442,Sculpture & Carvings,false,true,3,60435
669,158657,Textile Art,true,false,3,60435
670,20158,Other Art from the Artist,false,false,3,60435
671,158658,Art from Dealers & Resellers,true,true,2,550
672,552,Drawings,false,true,3,158658
673,357,Folk Art & Primitives,false,false,3,158658
674,554,Mixed Media & Collage,false,true,3,158658
675,551,Paintings,true,false,3,158658
676,66465,Photographs,false,false,3,158658
677,60432,Posters,false,false,3,158658
678,360,Prints,true,false,3,158658
679,553,Sculpture & Carvings,false,false,3,158658
680,156196,Textile Art,true,false,3,158658
681,4174,Other Art from Resellers,true,false,3,158658
682,52524,Wholesale Lots,false,false,2,550
683,52525,Paintings,false,false,3,52524
684,52526,Photographic Images,true,false,3,52524
685,52527,Prints,false,true,3,52524
686,52528,Posters,false,false,3,52524
687,52529,Other Art Wholesale Lots,true,false,3,52524
688,2984,Baby,false,false,1,2984
689,100223,Baby Gear,false,false,2,2984
690,20413,Activity Centers,false,true,3,100223
691,19069,Baby Gyms & Play Mats,false,true,3,100223
692,117032,Baby Jumping Exercisers,false,true,3,100223
693,2990,Baby Swings,false,false,3,100223
694,117034,Bouncers & Vibrating Chairs,false,false,3,100223
695,2988,Play Pens & Play Yards,false,false,3,100223
696,117033,Play Shades & Tents,false,false,3,100223
697,134282,Walkers,true,false,3,100223
698,100224,Other Baby Gear,true,false,3,100223
699,20433,Baby Safety & Health,false,false,2,2984
700,117027,Baby Locks & Latches,false,true,3,20433
701,20435,Baby Monitors,false,false,3,20433
702,117026,Baby Thermometers,false,true,3,20433
703,162183,Bed Rails,false,false,3,20433
704,134762,Car Window Signs & Decals,false,false,3,20433
705,162184,Corner & Edge Cushions,false,true,3,20433
706,134764,Outlet Covers,false,false,3,20433
707,117029,Safety Gates,false,true,3,20433
708,73470,Shopping Cart Covers,false,true,3,20433
709,162025,Sleep Positioners,false,false,3,20433
710,134761,Toddler Safety Harnesses,false,true,3,20433
711,20436,Other Baby Safety & Health,true,false,3,20433
712,20394,Bathing & Grooming,true,false,2,2984
713,117016,Baby Scales,false,false,3,20394
714,113814,Bath Tubs,true,false,3,20394
715,162024,Bath Tub Seats & Rings,false,true,3,20394
716,100221,Bathing Accessories,false,false,3,20394
717,134756,Gift Sets,true,true,3,20394
718,45452,Health & Grooming,false,false,3,20394
719,82563,Shampoos & Soaps,false,true,3,20394
720,20398,Skin Care,false,false,3,20394
721,45453,Towels & Washcloths,false,true,3,20394
722,45454,Other Baby Bathing & Grooming,false,false,3,20394
723,66692,Car Safety Seats,true,false,2,2984
724,66694,Booster to 80lbs,false,false,3,66692
725,66693,Car Seat Accessories,false,true,3,66692
726,66695,Convertible Car Seat 5-40lbs,false,true,3,66692
727,66696,Infant Car Seat 5-20 lbs,false,false,3,66692
728,117030,Infant Head Support,false,false,3,66692
729,2987,Other Car Safety Seats,false,false,3,66692
730,100982,"Carriers, Slings & Backpacks",false,false,2,2984
731,45455,Diapering,false,false,2,2984
732,117017,Baby Wipe Warmers,true,true,3,45455
733,45456,Baby Wipes,false,false,3,45455
734,66674,Changing Pads & Covers,false,false,3,45455
735,146531,Cloth Diapers,false,false,3,45455
736,146530,Diaper Bags,true,false,3,45455
737,117018,Diaper Cakes,false,false,3,45455
738,162036,Diaper Coupons,true,false,3,45455
739,26267,Diaper Covers,true,true,3,45455
740,20397,Diaper Disposal,false,true,3,45455
741,134758,Diaper Stackers,false,false,3,45455
742,15559,Disposable Diapers,false,false,3,45455
743,100222,Swim Diapers,false,false,3,45455
744,20399,Other Diapering,false,true,3,45455
745,20400,Feeding,true,false,2,2984
746,20402,Baby Bottles,false,false,3,20400
747,20408,Bibs,false,false,3,20400
748,134276,Booster Chairs,false,false,3,20400
749,162035,Bottle Nipples,false,false,3,20400
750,20404,Bottle & Food Warmers,false,false,3,20400
751,20406,Breastfeeding Supplies,false,false,3,20400
752,66676,Breastpumps,false,false,3,20400
753,32867,Burp Cloths,true,false,3,20400
754,117382,"Cups, Dishes & Utensils",false,true,3,20400
755,117383,Bowls,false,false,4,117382
756,117384,Plates,true,false,4,117382
757,117387,Sippy Cups & Mugs,false,true,4,117382
758,117385,Utensils,false,false,4,117382
759,117386,Feeding Sets,false,false,4,117382
760,20409,Other Baby Dishes,false,false,4,117382
761,66675,"Feeding, Boppy Pillows",false,true,3,20400
762,162033,"Feeding, Boppy Pillow Covers",false,false,3,20400
763,162034,Food,false,false,3,20400
764,32866,Food Grinders & Mills,false,false,3,20400
765,20403,Formula,false,false,3,20400
766,82228,Formula Coupons,true,true,3,20400
767,2986,High Chairs,false,false,3,20400
768,32872,Pacifiers,true,true,3,20400
769,162032,Pacifier Holders & Clips,false,true,3,20400
770,121627,Teethers,true,false,3,20400
771,20405,Other Baby Feeding,false,false,3,20400
772,117388,Keepsakes & Baby Announcements,false,false,2,2984
773,117389,Baby Books & Albums,false,false,3,117388
774,117390,Baby Boxes,true,false,3,117388
775,117392,Baby Picture Frames,false,false,3,117388
776,117391,Birth Announcements & Cards,false,true,3,117388
777,162037,Handprint Kits,false,false,3,117388
778,162038,Tooth Fairy Pillows,false,false,3,117388
779,146532,Other Baby Keepsakes,true,false,3,117388
780,20416,Nursery Bedding,false,false,2,2984
781,162040,Nursery Bedding Sets,false,false,3,20416
782,180907,Bed Pillows,false,false,3,20416
783,3081,Blankets & Throws,true,true,3,20416
784,20417,Bumpers,false,false,3,20416
785,180905,Canopies & Netting,true,false,3,20416
786,52345,Cribskirts & Dust Ruffles,true,false,3,20416
787,180906,Decorative Nursery Pillows,false,false,3,20416
788,134278,Duvet Covers & Sets,false,false,3,20416
789,18646,Duvet Inserts,false,false,3,20416
790,162041,Mattress Pads & Covers,false,false,3,20416
791,124327,Pillowcases & Shams,false,false,3,20416
792,180908,Quilts & Coverlets,false,false,3,20416
793,180909,Sheets & Sets,false,true,3,20416
794,100989,Sleeping Bags & Sleepsacks,false,false,3,20416
795,20421,Other Nursery Bedding,false,false,3,20416
796,66697,Nursery Décor,false,false,2,2984
797,117398,Boxes & Storage,false,false,3,66697
798,20428,Lamps & Shades,false,false,3,66697
799,37632,Mats & Rugs,false,false,3,66697
800,20429,Mobiles,false,false,3,66697
801,121153,Night Lights,false,false,3,66697
802,33235,Picture Frames,false,false,3,66697
803,37633,Wall Décor,true,false,3,66697
804,37634,Art & Prints,false,false,4,37633
805,180505,Wall Decals & Vinyl Art,true,false,4,37633
806,37635,Wall Hangings,false,false,4,37633
807,37636,Wallpaper Borders,false,false,4,37633
808,20430,Other Nursery Wall Décor,false,true,4,37633
809,146534,Wall Letters,false,false,3,66697
810,20431,Window Treatments,false,false,3,66697
811,98473,Other Nursery Décor,true,false,3,66697
812,20422,Nursery Furniture,false,false,2,2984
813,121152,Baby Co-Sleepers,false,false,3,20422
814,134279,Baby Dressers,true,false,3,20422
815,20423,Bassinets & Cradles,true,false,3,20422
816,20424,Changing Tables,true,false,3,20422
817,2985,Cribs,false,false,3,20422
818,117035,Crib Mattresses,true,false,3,20422
819,94931,Moses Baskets,true,false,3,20422
820,20425,Nursery Furniture Sets,true,false,3,20422
821,66690,"Rockers, Gliders",false,false,3,20422
822,20426,Other Nursery Furniture,true,false,3,20422
823,37631,Potty Training,false,false,2,2984
824,66698,Strollers & Accessories,false,false,2,2984
825,66700,Strollers,false,true,3,66698
826,180911,Stroller Accessories,false,true,3,66698
827,180912,Bassinets,true,false,4,180911
828,116554,"Covers, Canopies & Umbrellas",true,true,4,180911
829,180913,Cup Holders & Snack Trays,false,false,4,180911
830,116553,Footmuffs,false,true,4,180911
831,180914,Hooks,false,false,4,180911
832,180915,Organizers & Nets,false,true,4,180911
833,180916,Seat Liners,false,false,4,180911
834,112378,Stroller Boards,true,false,4,180911
835,180917,Other Stroller Accessories,false,false,4,180911
836,121634,Stroller Parts,false,false,3,66698
837,2989,Other Strollers,false,false,3,66698
838,19068,Toys for Baby,true,false,2,2984
839,100225,Blocks & Sorters,true,true,3,19068
840,100226,Crib Toys,false,false,3,19068
841,100227,Developmental Baby Toys,false,false,3,19068
842,131084,Plush Baby Toys,false,false,3,19068
843,131081,Rattles,true,true,3,19068
844,179013,Other Toys for Baby,true,false,3,19068
845,1261,Other Baby,false,false,2,2984
846,48757,Wholesale Lots,true,false,2,2984
847,267,Books,false,false,1,267
848,45110,Accessories,false,false,2,267
849,45111,Address Books,false,false,3,45110
850,45112,Blank Diaries & Journals,false,false,3,45110
851,45113,Book Covers,false,true,3,45110
852,120869,Book Lights,true,false,3,45110
853,48831,Book Plates,false,false,3,45110
854,162028,"Book Stands, Holders",true,false,3,45110
855,162026,Bookends,false,false,3,45110
856,45114,Bookmarks,false,true,3,45110
857,45115,Other Book Accessories,false,false,3,45110
858,29223,Antiquarian & Collectible,false,false,2,267
859,29792,Audiobooks,false,true,2,267
860,118254,Catalogs,false,false,2,267
861,118255,Agriculture,false,false,3,118254
862,118256,Art & Exhibitions,false,false,3,118254
863,118257,Auction,true,false,3,118254
864,118258,Clothing & Fashion,false,false,3,118254
865,118259,Department Stores,false,false,3,118254
866,162029,Music & Instruments,false,false,3,118254
867,162030,Owner's Manuals,false,true,3,118254
868,162031,Toys & Hobbies,false,false,3,118254
869,616,Other Catalogs,true,false,3,118254
870,1093,Children & Young Adults,false,false,2,267
871,11104,Cookbooks,false,false,2,267
872,171228,Fiction & Literature,false,false,2,267
873,280,Magazine Back Issues,false,false,2,267
874,171243,Nonfiction,false,false,2,267
875,2228,"Textbooks, Education",false,false,2,267
876,29399,Wholesale & Bulk Lots,false,false,2,267
877,42939,Audiobooks,false,false,3,29399
878,46752,Books,false,false,3,29399
879,46753,Up to 5 Items,false,false,4,46752
880,52541,6-10 Items,true,false,4,46752
881,40173,11-50 Items,false,false,4,46752
882,52542,51-100 Items,false,false,4,46752
883,40174,101-500,false,false,4,46752
884,46759,More than 500,true,false,4,46752
885,52543,Magazines,false,true,3,29399
886,26185,Other Wholesale Books,false,false,3,29399
887,268,Other Books,false,false,2,267
888,12576,Business & Industrial,false,true,1,12576
889,11748,Agriculture & Forestry,false,false,2,12576
890,61787,Forestry Equipment & Supplies,false,true,3,11748
891,61788,Equipment,false,false,4,61787
892,57111,Supplies & Tools,false,false,4,61787
893,61790,Other Forestry Equipment,true,false,4,61787
894,159685,GPS & Guidance Equipment,false,false,3,11748
895,46526,Livestock Supplies,false,false,3,11748
896,113991,Animal Feed,false,false,4,46526
897,53059,Animal Health & Veterinary,true,false,4,46526
898,46527,Beekeeping,false,false,4,46526
899,46531,Cattle - Beef,false,false,4,46526
900,46528,Cattle - Dairy,true,false,4,46526
901,46529,Fencing,false,true,4,46526
902,66901,Hog,false,false,4,46526
903,61586,Horse,false,false,4,46526
904,46532,Poultry,false,false,4,46526
905,56976,Sheep & Goat,true,false,4,46526
906,11751,Other Livestock Supplies,false,false,4,46526
907,1269,Other Agriculture & Forestry,true,true,3,11748
908,45013,Wholesale Lots,false,false,3,11748
909,11765,Construction,false,false,2,12576
910,41498,Building Materials & Supplies,false,true,3,11765
911,42300,Contractor Guides,true,true,4,41498
912,66940,Carpentry,false,false,5,42300
913,66941,Concrete & Masonry,false,false,5,42300
914,66942,Construction Estimating,false,false,5,42300
915,66943,Electrical Training & Codes,false,true,5,42300
916,73127,"Excavation, Grading, Site Prep",false,false,5,42300
917,42303,General Contracting,true,true,5,42300
918,73126,HVAC,false,false,5,42300
919,66944,Plumbing,false,false,5,42300
920,66945,Roofing,true,true,5,42300
921,25255,Other Contractor Guides,false,false,5,42300
922,111471,Ducts & Vents,false,true,4,41498
923,63890,Doors & Fixtures,true,false,4,41498
924,58142,Doors,false,false,5,63890
925,63891,Locks & Locksets,false,false,5,63890
926,63892,Openers & Closers,false,false,5,63890
927,63893,Other Doors & Fixtures,false,false,5,63890
928,41499,Electrical,false,false,4,41498
929,41500,Fasteners & Connectors,false,false,4,41498
930,63894,Insulation,false,false,4,41498
931,58145,Lights & Lighting,false,true,4,41498
932,58148,Lumber & Millwork,false,true,4,41498
933,46572,"Marble, Tile, Stone",false,true,4,41498
934,63896,Plumbing,false,false,4,41498
935,63897,"Faucets, Taps",true,false,5,63896
936,63898,Pipe,false,false,5,63896
937,63900,Pipe Fittings,false,true,5,63896
938,63902,Tubing,false,true,5,63896
939,63907,Valves,false,false,5,63896
940,63905,Other Plumbing,false,false,5,63896
941,66914,Sealant & Adhesives,false,false,4,41498
942,63895,Signs - Construction,true,false,4,41498
943,41501,Windows & Glass,true,false,4,41498
944,26197,Other Building Materials,false,false,4,41498
945,55805,"Buildings, Modular & Pre-Fab",false,true,3,11765
946,42297,Levels & Surveying Equipment,false,false,3,11765
947,63940,Levels & Autolevels,false,true,4,42297
948,63941,Automatic Levels,false,true,5,63940
949,63942,Rotary Lasers,true,true,5,63940
950,42298,Torpedo Levels & Lasers,false,false,5,63940
951,63943,Other Levels & Autolevels,false,false,5,63940
952,55808,Total Stations & Accessories,false,false,4,42297
953,55807,Transits & Theodolites,false,false,4,42297
954,42299,Tripods & Grade Rods,false,false,4,42297
955,26204,Other Surveying Equipment,true,false,4,42297
956,92152,Mining Equipment,true,false,3,11765
957,63908,Protective Gear,true,false,3,11765
958,63909,Hard Hats,true,false,4,63908
959,63910,Work Gloves,false,false,4,63908
960,42292,Work Jackets,false,false,4,63908
961,63911,Work Pants & Coveralls,false,false,4,63908
962,63912,Other Protective Gear,false,false,4,63908
963,116996,Vintage Construction,false,false,3,11765
964,116997,Machine Parts & Tools,false,false,4,116996
965,116998,Manuals & Brochures,false,false,4,116996
966,99995,Other Vintage Construction,false,false,4,116996
967,1268,Other Construction,false,false,3,11765
968,56139,Wholesale Lots,false,false,3,11765
969,92074,Electrical & Test Equipment,false,false,2,12576
970,92075,"Circuit Breakers, Transformers",false,false,3,92074
971,104232,Circuit Breakers,false,false,4,92075
972,71391,Transformers,false,true,4,92075
973,100016,"Connectors, Switches & Wire",false,false,3,92074
974,117489,Conduit & Fittings,false,false,4,100016
975,42887,Conduit,false,false,5,117489
976,117490,Fittings,false,false,5,117489
977,48715,"Connectors, Plugs & Sockets",false,false,4,100016
978,109438,Connectors,false,false,5,48715
979,73141,Crimps,false,false,5,48715
980,73134,Jacks,false,false,5,48715
981,73135,Plugs,false,true,5,48715
982,53112,Receptacles & Outlets,false,true,5,48715
983,117488,Sockets,false,false,5,48715
984,48717,Terminal Blocks,true,false,5,48715
985,7285,Other Connectors & Plugs,false,false,5,48715
986,58165,Switches,false,true,4,100016
987,66981,Disconnect Switches,false,true,5,58165
988,117491,30 Amps & Under,false,false,6,66981
989,42879,31 - 100 Amps,false,true,6,66981
990,66982,101 Amps & Over,false,false,6,66981
991,111606,Limit,false,false,5,58165
992,111607,Pressure,false,false,5,58165
993,58166,Pushbutton,false,false,5,58165
994,58167,Rocker,false,false,5,58165
995,58168,Rotary,true,false,5,58165
996,26211,Toggle,false,false,5,58165
997,58169,Other Electrical Switches,false,false,5,58165
998,73136,Wire & Cable,false,false,4,100016
999,4667,Cable,true,false,5,73136
1000,100179,Communications/Telephone,false,true,5,73136
1001,73138,Conductor,true,false,5,73136
1002,73139,Hookup & Lead,false,false,5,73136
1003,100180,Magnet,false,false,5,73136
1004,26213,Other Wire & Cable,false,false,5,73136
1005,100181,Other Connectors & Switches,true,false,4,100016
1006,100182,Electrical Equipment & Tools,false,false,3,92074
1007,100183,Books and Manuals,false,false,4,100182
1008,42886,Boxes & Enclosures,false,false,4,100182
1009,66991,Electrical Meters,true,true,4,100182
1010,55824,Electrical Panels & Boards,false,true,4,100182
1011,66984,Electrical Tools,false,true,4,100182
